Date,Crop_Type,Actual_Crop_Yield,Predicted_Crop_Yield,Actual_Soil_Quality,Predicted_Soil_Quality
2023-03-24,Barley,67.73119848467701,,60.0,
2023-03-25,Barley,0.0,,43.75,
2023-03-26,Barley,65.05943136778215,,60.0,
2023-03-27,Barley,44.22406794316362,,43.75,
2023-03-28,Barley,11.217948324120911,,43.75,
2023-03-29,Barley,37.69934739385192,,43.75,
2023-03-30,Barley,45.05880833028967,,43.75,
2023-03-31,Barley,38.68876738159663,,35.0,
2023-04-01,Barley,48.93251417083932,,13.75,
2023-04-02,Barley,45.30147894232319,,13.75,
2023-04-03,Barley,65.43112487457897,,43.75,
2023-04-04,Barley,45.37547208593664,,35.0,
2023-04-05,Barley,0.0,,13.75,
2023-04-06,Barley,24.73782515755415,,35.0,
2023-04-07,Barley,28.111867197554915,,60.0,
2023-04-08,Barley,12.067015062129743,,43.75,
2023-04-09,Barley,43.798062058114674,,13.75,
2023-04-10,Barley,50.05568972655838,,60.0,
2023-04-11,Barley,25.93194266889593,,60.0,
2023-04-12,Barley,0.0,,13.75,
2023-04-13,Barley,26.795222973337292,,35.0,
2023-04-14,Barley,32.74030473281118,,35.0,
2023-04-15,Barley,56.22668362213976,,43.75,
2023-04-16,Barley,0.45527956840492223,,43.75,
2023-04-17,Barley,0.0,,43.75,
2023-04-18,Barley,7.430350430093906,,35.0,
2023-04-19,Barley,22.72438885287297,,35.0,
2023-04-20,Barley,80.13690267831144,,60.0,
2023-04-21,Barley,34.18673581293085,,43.75,
2023-04-22,Barley,5.451198980186472,,43.75,
2023-04-23,Barley,25.397704156024105,,43.75,
2023-04-24,Barley,56.3324166606409,,43.75,
2023-04-25,Barley,49.66484009705804,,60.0,
2023-04-26,Barley,16.061113651006053,,13.75,
2023-04-27,Barley,23.057434894912745,,22.5,
2023-04-28,Barley,26.23301572410613,,13.75,
2023-04-29,Barley,34.15414537324601,,13.75,
2023-04-30,Barley,70.48732048353952,,43.75,
2023-05-01,Barley,65.91125798084524,,43.75,
2023-05-02,Barley,51.85592255517239,,43.75,
2023-05-03,Barley,46.11016688233175,,13.75,
2023-05-04,Barley,71.32838018862364,,43.75,
2023-05-05,Barley,38.50521607824164,,22.5,
2023-05-06,Barley,45.15642772810413,,60.0,
2023-05-07,Barley,34.19906667390611,,43.75,
2023-05-08,Barley,31.250560069271835,,13.75,
2023-05-09,Barley,18.24151815156906,,35.0,
2023-05-10,Barley,11.930800929367356,,60.0,
2023-05-11,Barley,0.0,,35.0,
2023-05-12,Barley,31.1573166203088,,35.0,
2023-05-13,Barley,49.7747012106256,,13.75,
2023-05-14,Barley,50.50863531644933,,35.0,
2023-05-15,Barley,81.85299046087609,,60.0,
2023-05-16,Barley,38.241206487563495,,35.0,
2023-05-17,Barley,40.64564806202747,,35.0,
2023-05-18,Barley,36.81342714876483,,60.0,
2023-05-19,Barley,55.28393942978616,,35.0,
2023-05-20,Barley,30.04977909628153,,22.5,
2023-05-21,Barley,46.524757679500894,,35.0,
2023-05-22,Barley,25.289426742268752,,13.75,
2023-05-23,Barley,28.90593481235874,,22.5,
2023-05-24,Barley,31.51766990698342,,22.5,
2023-05-25,Barley,75.04321139286509,,60.0,
2023-05-26,Barley,4.110833620055267,,43.75,
2023-05-27,Barley,51.37974966658842,,35.0,
2023-05-28,Barley,78.94452771350626,,60.0,
2023-05-29,Barley,44.27984038557651,,13.75,
2023-05-30,Barley,16.517587695229576,,35.0,
2023-05-31,Barley,36.24559080680915,,43.75,
2023-06-01,Barley,0.0,,35.0,
2023-06-02,Barley,70.65344357368508,,60.0,
2023-06-03,Barley,9.61250186708288,,60.0,
2023-06-04,Barley,0.0,,35.0,
2023-06-05,Barley,11.994304336785405,,13.75,
2023-06-06,Barley,0.0,,60.0,
2023-06-07,Barley,0.0,,22.5,
2023-06-08,Barley,0.0,,60.0,
2023-06-09,Barley,0.0,,13.75,
2023-06-10,Barley,0.0,,35.0,
2023-06-11,Barley,0.0,,35.0,
2023-06-12,Barley,0.0,,43.75,
2023-06-13,Barley,0.0,,60.0,
2023-06-14,Barley,0.0,,43.75,
2023-06-15,Barley,0.0,,43.75,
2023-06-16,Barley,0.0,,22.5,
2023-06-17,Barley,38.04614405353615,,13.75,
2023-06-18,Barley,0.0,,35.0,
2023-06-19,Barley,0.0,,43.75,
2023-06-20,Barley,0.0,,22.5,
2023-06-21,Barley,0.0,,60.0,
2023-06-22,Barley,16.8142632037805,,60.0,
2023-06-23,Barley,0.0,,22.5,
2023-06-24,Barley,0.0,,60.0,
2023-06-25,Barley,0.0,,60.0,
2023-06-26,Barley,0.0,,35.0,
2023-06-27,Barley,7.420039238033674,,13.75,
2023-06-28,Barley,0.0,,43.75,
2023-06-29,Barley,0.0,,13.75,
2023-06-30,Barley,0.0,,13.75,
2023-07-01,Barley,0.0,,22.5,
2023-07-02,Barley,0.0,,13.75,
2023-07-03,Barley,0.0,,13.75,
2023-07-04,Barley,0.0,,43.75,
2023-07-05,Barley,0.0,,22.5,
2023-07-06,Barley,0.0,,60.0,
2023-07-07,Barley,0.0,,22.5,
2023-07-08,Barley,0.0,,22.5,
2023-07-09,Barley,0.0,,43.75,
2023-07-10,Barley,0.0,,22.5,
2023-07-11,Barley,0.0,,43.75,
2023-07-12,Barley,0.0,,43.75,
2023-07-13,Barley,0.0,,43.75,
2023-07-14,Barley,0.0,,43.75,
2023-07-15,Barley,0.0,,22.5,
2023-07-16,Barley,0.0,,22.5,
2023-07-17,Barley,0.0,,22.5,
2023-07-18,Barley,0.0,,13.75,
2023-07-19,Barley,22.316987543614427,,13.75,
2023-07-20,Barley,12.804492712734346,,60.0,
2023-07-21,Barley,0.0,,35.0,
2023-07-22,Barley,0.0,,22.5,
2023-07-23,Barley,0.0,,13.75,
2023-07-24,Barley,0.0,,43.75,
2023-07-25,Barley,0.0,,43.75,
2023-07-26,Barley,0.0,,13.75,
2023-07-27,Barley,0.0,,35.0,
2023-07-28,Barley,0.0,,35.0,
2023-07-29,Barley,0.0,,60.0,
2023-07-30,Barley,0.0,,22.5,
2023-07-31,Barley,0.0,,22.5,
2023-08-01,Barley,4.1592058008458785,,13.75,
2023-08-02,Barley,0.0,,35.0,
2023-08-03,Barley,0.0,,35.0,
2023-08-04,Barley,0.0,,43.75,
2023-08-05,Barley,0.0,,60.0,
2023-08-06,Barley,47.3031434870792,,22.5,
2023-08-07,Barley,0.0,,43.75,
2023-08-08,Barley,0.0,,60.0,
2023-08-09,Barley,22.922000419823814,,60.0,
2023-08-10,Barley,1.8683654759623245,,43.75,
2023-08-11,Barley,0.0,,60.0,
2023-08-12,Barley,0.0,,22.5,
2023-08-13,Barley,0.0,,22.5,
2023-08-14,Barley,0.0,,35.0,
2023-08-15,Barley,0.0,,35.0,
2023-08-16,Barley,0.0,,22.5,
2023-08-17,Barley,0.0,,35.0,
2023-08-18,Barley,0.0,,35.0,
2023-08-19,Barley,0.0,,60.0,
2023-08-20,Barley,0.0,,13.75,
2023-08-21,Barley,0.0,,22.5,
2023-08-22,Barley,0.0,,22.5,
2023-08-23,Barley,0.0,,35.0,
2023-08-24,Barley,0.0,,43.75,
2023-08-25,Barley,8.962890467204804,,35.0,
2023-08-26,Barley,0.0,,43.75,
2023-08-27,Barley,11.896761462945618,,13.75,
2023-08-28,Barley,0.0,,60.0,
2023-08-29,Barley,16.819245429069753,,22.5,
2023-08-30,Barley,0.0,,35.0,
2023-08-31,Barley,4.746657399990706,,22.5,
2023-09-01,Barley,39.70032547474936,,13.75,
2023-09-02,Barley,46.16307106578965,,35.0,
2023-09-03,Barley,31.814592944269535,,43.75,
2023-09-04,Barley,40.845577821644056,,60.0,
2023-09-05,Barley,35.00912821646449,,35.0,
2023-09-06,Barley,21.029691072750545,,22.5,
2023-09-07,Barley,62.00321664272602,,43.75,
2023-09-08,Barley,63.17583265365336,,43.75,
2023-09-09,Barley,46.7815729789846,,13.75,
2023-09-10,Barley,73.96026062203399,,60.0,
2023-09-11,Barley,33.6945176477222,,35.0,
2023-09-12,Barley,54.42079947790509,,35.0,
2023-09-13,Barley,4.385743725732841,,22.5,
2023-09-14,Barley,71.77499307654192,,43.75,
2023-09-15,Barley,46.19565193837277,,13.75,
2023-09-16,Barley,10.218831715950362,,43.75,
2023-09-17,Barley,41.84652954027311,,13.75,
2023-09-18,Barley,30.16256267723874,,13.75,
2023-09-19,Barley,36.14866241508828,,35.0,
2023-09-20,Barley,74.97870771046085,,43.75,
2023-09-21,Barley,39.38090170816747,,43.75,
2023-09-22,Barley,11.683450056033482,,35.0,
2023-09-23,Barley,42.31150689243755,,13.75,
2023-09-24,Barley,12.983723010291417,,22.5,
2023-09-25,Barley,35.15428575135161,,22.5,
2023-09-26,Barley,41.3054315589242,,35.0,
2023-09-27,Barley,67.61687900241074,,60.0,
2023-09-28,Barley,16.307899474250753,,22.5,
2023-09-29,Barley,23.77258057357922,,22.5,
2023-09-30,Barley,61.01393018931674,,60.0,
2023-10-01,Barley,3.500847600815977,,35.0,
2023-10-02,Barley,47.73842532979447,,35.0,
2023-10-03,Barley,85.95481734593855,,60.0,
2023-10-04,Barley,56.98395740791799,,43.75,
2023-10-05,Barley,54.56622730485222,,60.0,
2023-10-06,Barley,60.49187117717004,,60.0,
2023-10-07,Barley,60.0627885289353,,60.0,
2023-10-08,Barley,74.94658994107621,,60.0,
2023-10-09,Barley,24.295723343106122,,35.0,
2023-10-10,Barley,30.39781200359845,,35.0,
2023-10-11,Barley,38.19342398281073,,22.5,
2023-10-12,Barley,28.166687426976967,,35.0,
2023-10-13,Barley,40.48013896205072,,35.0,
2023-10-14,Barley,0.0,,13.75,
2023-10-15,Barley,32.957386766226165,,35.0,
2023-10-16,Barley,48.0097794349203,,13.75,
2023-10-17,Barley,48.47110014950124,,22.5,
2023-10-18,Barley,52.71286110428458,,13.75,
2023-10-19,Barley,46.31690614635567,,13.75,
2023-10-20,Barley,0.0,,13.75,
2023-10-21,Barley,22.59582275232456,,43.75,
2023-10-22,Barley,0.0,,35.0,
2023-10-23,Barley,62.52858718184221,,35.0,
2023-10-24,Barley,73.27085031973795,,60.0,
2023-10-25,Barley,64.15882833043257,,60.0,
2023-10-26,Barley,53.40565609438532,,22.5,
2023-10-27,Barley,33.45930742955729,,35.0,
2023-10-28,Barley,79.87116214049826,,60.0,
2023-10-29,Barley,0.0,,35.0,
2023-10-30,Barley,62.202626138538605,,43.75,
2023-10-31,Barley,52.64092373150686,,22.5,
2023-11-01,Barley,65.5170734576683,,43.75,
2023-11-02,Barley,52.70536643730014,,13.75,
2023-11-03,Barley,45.75491626338293,,13.75,
2023-11-04,Barley,41.01880677320546,,13.75,
2023-11-05,Barley,0.0,,60.0,
2023-11-06,Barley,26.957761889169323,,35.0,
2023-11-07,Barley,19.42375026611161,,35.0,
2023-11-08,Barley,70.11063271361638,,43.75,
2023-11-09,Barley,6.325542582327948,,13.75,
2023-11-10,Barley,63.97779649777668,,43.75,
2023-11-11,Barley,31.622191252390927,,35.0,
2023-11-12,Barley,69.31822958349507,,60.0,
2023-11-13,Barley,59.18252545917545,,60.0,
2023-11-14,Barley,48.92444714707684,,22.5,
2023-11-15,Barley,47.03212147849782,,13.75,
2023-11-16,Barley,53.20526657670148,,43.75,
2023-11-17,Barley,18.086366685635888,,43.75,
2023-11-18,Barley,35.12025885967369,,43.75,
2023-11-19,Barley,7.331686516857335,,22.5,
2023-11-20,Barley,50.35135384631478,,43.75,
2023-11-21,Barley,43.6584557186598,,35.0,
2023-11-22,Barley,26.331441217836364,,35.0,
2023-11-23,Barley,75.42209887628279,,60.0,
2023-11-24,Barley,39.41632425848266,,22.5,
2023-11-25,Barley,19.94605774942121,,43.75,
2023-11-26,Barley,48.11454137931061,,35.0,
2023-11-27,Barley,23.418236533822373,,13.75,
2023-11-28,Barley,72.57385299372349,,60.0,
2023-11-29,Barley,2.6635156609590247,,43.75,
2023-11-30,Barley,35.54206456044636,,35.0,
2023-12-01,Barley,42.72831397865304,,13.75,
2023-12-02,Barley,39.4779456534521,,13.75,
2023-12-03,Barley,27.307948266488193,,60.0,
2023-12-04,Barley,36.048209475056446,,13.75,
2023-12-05,Barley,33.86142307263014,,22.5,
2023-12-06,Barley,38.42916588333512,,13.75,
2023-12-07,Barley,5.776518879345513,,60.0,
2023-12-08,Barley,33.096641150992575,,13.75,
2023-12-09,Barley,54.27617942596817,,43.75,
2023-12-10,Barley,19.338134014790388,,35.0,
2023-12-11,Barley,45.70530847380755,,35.0,
2023-12-12,Barley,0.0,,43.75,
2023-12-13,Barley,14.735019489600054,,22.5,
2023-12-14,Barley,52.36838107580383,,35.0,
2023-12-15,Barley,0.0,,13.75,
2023-12-16,Barley,24.927509154726263,,22.5,
2023-12-17,Barley,76.26406195133161,,43.75,
2023-12-18,Barley,0.0,,22.5,
2023-12-19,Barley,56.07562553554327,,60.0,
2023-12-20,Barley,36.19565017994816,,22.5,
2023-12-21,Barley,0.0,,13.75,
2023-12-22,Barley,55.49810165984125,,43.75,
2023-12-23,Barley,45.61479759751822,,22.5,
2023-12-24,Barley,0.0,,60.0,
2023-12-25,Barley,32.33998061985123,,43.75,
2023-12-26,Barley,23.329522185474406,,43.75,
2023-12-27,Barley,33.148531190793,,22.5,
2023-12-28,Barley,0.0,,35.0,
2023-12-29,Barley,19.942876917708453,,13.75,
2023-12-30,Barley,5.771988425646477,,35.0,
2023-12-31,Barley,13.06916861699251,,43.75,
2024-01-01,Barley,,30.80647039581289,,43.750000000000014
2024-01-01,Barley,,30.196660778549052,,43.750000000000014
2024-01-02,Barley,,30.673318216881793,,43.750000000000014
2024-01-02,Barley,,29.628243049665574,,43.750000000000014
2024-01-03,Barley,,30.726955415789448,,43.750000000000014
2024-01-03,Barley,,29.339938317788345,,43.750000000000014
2024-01-04,Barley,,30.842002440290248,,43.750000000000014
2024-01-04,Barley,,29.209223411775323,,43.750000000000014
2024-01-05,Barley,,30.95746929371289,,43.750000000000014
2024-01-05,Barley,,29.14000929857861,,43.750000000000014
2024-01-06,Barley,,31.08296158971556,,43.750000000000014
2024-01-06,Barley,,29.151521620241496,,43.750000000000014
2024-01-07,Barley,,31.176897474409415,,43.750000000000014
2024-01-07,Barley,,29.175921119629415,,43.750000000000014
2024-01-08,Barley,,31.238722238213484,,43.750000000000014
2024-01-08,Barley,,29.229551780428782,,43.750000000000014
2024-01-09,Barley,,31.26602553286034,,43.750000000000014
2024-01-09,Barley,,29.271934681285604,,43.750000000000014
2024-01-10,Barley,,31.282734518025105,,43.750000000000014
2024-01-10,Barley,,29.301664025956,,43.750000000000014
2024-01-11,Barley,,31.280689686047708,,43.750000000000014
2024-01-11,Barley,,29.32077447888677,,43.750000000000014
2024-01-12,Barley,,31.288584837912104,,43.750000000000014
2024-01-12,Barley,,29.348570577010555,,43.750000000000014
2024-01-13,Barley,,31.287565768199297,,43.750000000000014
2024-01-13,Barley,,29.359041331690392,,43.750000000000014
2024-01-14,Barley,,31.272584491019465,,43.750000000000014
2024-01-14,Barley,,29.36356446707645,,43.750000000000014
2024-01-15,Barley,,31.2814894459865,,43.750000000000014
2024-01-15,Barley,,29.37678122723651,,43.750000000000014
2024-01-16,Barley,,31.28343697855712,,43.750000000000014
2024-01-16,Barley,,29.375339600099977,,43.750000000000014
2024-01-17,Barley,,31.29441327830287,,43.750000000000014
2024-01-17,Barley,,29.37382311934574,,43.750000000000014
2024-01-18,Barley,,31.324008257125808,,43.750000000000014
2024-01-18,Barley,,29.3743492568787,,43.750000000000014
2024-01-19,Barley,,31.334632940496792,,43.750000000000014
2024-01-19,Barley,,29.37664686138905,,43.750000000000014
2024-01-20,Barley,,31.33431890537438,,43.750000000000014
2024-01-20,Barley,,29.37161586428454,,43.750000000000014
2024-01-21,Barley,,31.35468125159846,,43.750000000000014
2024-01-21,Barley,,29.375841309818902,,43.750000000000014
2024-01-22,Barley,,31.360856417653068,,43.750000000000014
2024-01-22,Barley,,29.373198395376814,,43.750000000000014
2024-01-23,Barley,,31.36723982503065,,43.750000000000014
2024-01-23,Barley,,29.369526114988403,,43.750000000000014
2024-01-24,Barley,,31.39306071945623,,43.750000000000014
2024-01-24,Barley,,29.372978055979452,,43.750000000000014
2024-01-25,Barley,,31.39560054286018,,43.750000000000014
2024-01-25,Barley,,29.372642398766647,,43.750000000000014
2024-01-26,Barley,,31.408791305030597,,43.750000000000014
2024-01-26,Barley,,29.371426928399416,,43.750000000000014
2024-01-27,Barley,,31.40749681107109,,43.750000000000014
2024-01-27,Barley,,29.369074084596217,,43.750000000000014
2024-01-28,Barley,,31.406790746857343,,43.750000000000014
2024-01-28,Barley,,29.368737037391888,,43.750000000000014
2024-01-29,Barley,,31.41432063983756,,43.750000000000014
2024-01-29,Barley,,29.371262446068908,,43.750000000000014
2024-01-30,Barley,,31.42410103205977,,43.750000000000014
2024-01-30,Barley,,29.3688061508594,,43.750000000000014
2024-01-31,Barley,,31.42410103205977,,43.750000000000014
2024-01-31,Barley,,29.3688061508594,,43.750000000000014
2024-02-01,Barley,,31.42410103205977,,43.750000000000014
2024-02-01,Barley,,29.3688061508594,,43.750000000000014
2024-02-02,Barley,,31.42410103205977,,43.750000000000014
2024-02-02,Barley,,29.3688061508594,,43.750000000000014
2024-02-03,Barley,,31.42410103205977,,43.750000000000014
2024-02-03,Barley,,29.3688061508594,,43.750000000000014
2024-02-04,Barley,,31.42410103205977,,43.750000000000014
2024-02-04,Barley,,29.3688061508594,,43.750000000000014
2024-02-05,Barley,,31.42410103205977,,43.750000000000014
2024-02-05,Barley,,29.3688061508594,,43.750000000000014
2024-02-06,Barley,,31.42410103205977,,43.750000000000014
2024-02-06,Barley,,29.3688061508594,,43.750000000000014
2024-02-07,Barley,,31.42410103205977,,43.750000000000014
2024-02-07,Barley,,29.3688061508594,,43.750000000000014
2024-02-08,Barley,,31.42410103205977,,43.750000000000014
2024-02-08,Barley,,29.3688061508594,,43.750000000000014
2024-02-09,Barley,,31.42410103205977,,43.750000000000014
2024-02-09,Barley,,29.3688061508594,,43.750000000000014
2024-02-10,Barley,,31.42410103205977,,43.750000000000014
2024-02-10,Barley,,29.3688061508594,,43.750000000000014
2024-02-11,Barley,,31.42410103205977,,43.750000000000014
2024-02-11,Barley,,29.3688061508594,,43.750000000000014
2024-02-12,Barley,,31.42410103205977,,43.750000000000014
2024-02-12,Barley,,29.3688061508594,,43.750000000000014
2024-02-13,Barley,,31.42410103205977,,43.750000000000014
2024-02-13,Barley,,29.3688061508594,,43.750000000000014
2024-02-14,Barley,,31.42410103205977,,43.750000000000014
2024-02-14,Barley,,29.3688061508594,,43.750000000000014
2024-02-15,Barley,,31.42410103205977,,43.750000000000014
2024-02-15,Barley,,29.3688061508594,,43.750000000000014
2024-02-16,Barley,,31.42410103205977,,43.750000000000014
2024-02-16,Barley,,29.3688061508594,,43.750000000000014
2024-02-17,Barley,,31.42410103205977,,43.750000000000014
2024-02-17,Barley,,29.3688061508594,,43.750000000000014
2024-02-18,Barley,,31.42410103205977,,43.750000000000014
2024-02-18,Barley,,29.3688061508594,,43.750000000000014
2024-02-19,Barley,,31.42410103205977,,43.750000000000014
2024-02-19,Barley,,29.3688061508594,,43.750000000000014
2024-02-20,Barley,,31.42410103205977,,43.750000000000014
2024-02-20,Barley,,29.3688061508594,,43.750000000000014
2024-02-21,Barley,,31.42410103205977,,43.750000000000014
2024-02-21,Barley,,29.3688061508594,,43.750000000000014
2024-02-22,Barley,,31.42410103205977,,43.750000000000014
2024-02-22,Barley,,29.3688061508594,,43.750000000000014
2024-02-23,Barley,,31.42410103205977,,43.750000000000014
2024-02-23,Barley,,29.3688061508594,,43.750000000000014
2024-02-24,Barley,,31.42410103205977,,43.750000000000014
2024-02-24,Barley,,29.3688061508594,,43.750000000000014
2024-02-25,Barley,,31.42410103205977,,43.750000000000014
2024-02-25,Barley,,29.3688061508594,,43.750000000000014
2024-02-26,Barley,,31.42410103205977,,43.750000000000014
2024-02-26,Barley,,29.3688061508594,,43.750000000000014
2024-02-27,Barley,,31.42410103205977,,43.750000000000014
2024-02-27,Barley,,29.3688061508594,,43.750000000000014
2024-02-28,Barley,,31.42410103205977,,43.750000000000014
2024-02-28,Barley,,29.3688061508594,,43.750000000000014
2024-02-29,Barley,,31.42410103205977,,43.750000000000014
2024-02-29,Barley,,29.3688061508594,,43.750000000000014
2024-03-01,Barley,,31.42410103205977,,43.750000000000014
2024-03-01,Barley,,29.3688061508594,,43.750000000000014
2024-03-02,Barley,,31.42410103205977,,43.750000000000014
2024-03-02,Barley,,29.3688061508594,,43.750000000000014
2024-03-03,Barley,,31.42410103205977,,43.750000000000014
2024-03-03,Barley,,29.3688061508594,,43.750000000000014
2024-03-04,Barley,,31.42410103205977,,43.750000000000014
2024-03-04,Barley,,29.3688061508594,,43.750000000000014
2024-03-05,Barley,,31.42410103205977,,43.750000000000014
2024-03-05,Barley,,29.3688061508594,,43.750000000000014
2024-03-06,Barley,,31.42410103205977,,43.750000000000014
2024-03-06,Barley,,29.3688061508594,,43.750000000000014
2024-03-07,Barley,,31.42410103205977,,43.750000000000014
2024-03-07,Barley,,29.3688061508594,,43.750000000000014
2024-03-08,Barley,,31.42410103205977,,43.750000000000014
2024-03-08,Barley,,29.3688061508594,,43.750000000000014
2024-03-09,Barley,,31.42410103205977,,43.750000000000014
2024-03-09,Barley,,29.3688061508594,,43.750000000000014
2024-03-10,Barley,,31.42410103205977,,43.750000000000014
2024-03-10,Barley,,29.3688061508594,,43.750000000000014
2024-03-11,Barley,,31.42410103205977,,43.750000000000014
2024-03-11,Barley,,29.3688061508594,,43.750000000000014
2024-03-12,Barley,,31.42410103205977,,43.750000000000014
2024-03-12,Barley,,29.3688061508594,,43.750000000000014
2024-03-13,Barley,,31.42410103205977,,43.750000000000014
2024-03-13,Barley,,29.3688061508594,,43.750000000000014
2024-03-14,Barley,,31.42410103205977,,43.750000000000014
2024-03-14,Barley,,29.3688061508594,,43.750000000000014
2024-03-15,Barley,,31.42410103205977,,43.750000000000014
2024-03-15,Barley,,29.3688061508594,,43.750000000000014
2024-03-16,Barley,,31.42410103205977,,43.750000000000014
2024-03-16,Barley,,29.3688061508594,,43.750000000000014
2024-03-17,Barley,,31.42410103205977,,43.750000000000014
2024-03-17,Barley,,29.3688061508594,,43.750000000000014
2024-03-18,Barley,,31.42410103205977,,43.750000000000014
2024-03-18,Barley,,29.3688061508594,,43.750000000000014
2024-03-19,Barley,,31.42410103205977,,43.750000000000014
2024-03-19,Barley,,29.3688061508594,,43.750000000000014
2024-03-20,Barley,,31.42410103205977,,43.750000000000014
2024-03-20,Barley,,29.3688061508594,,43.750000000000014
2024-03-21,Barley,,31.42410103205977,,43.750000000000014
2024-03-21,Barley,,29.3688061508594,,43.750000000000014
2024-03-22,Barley,,31.42410103205977,,43.750000000000014
2024-03-22,Barley,,29.3688061508594,,43.750000000000014
2024-03-23,Barley,,31.42410103205977,,43.750000000000014
2024-03-23,Barley,,29.3688061508594,,43.750000000000014
2024-03-24,Barley,,31.42410103205977,,43.750000000000014
2024-03-24,Barley,,29.3688061508594,,43.750000000000014
2024-03-25,Barley,,31.42410103205977,,43.750000000000014
2024-03-25,Barley,,29.3688061508594,,43.750000000000014
2024-03-26,Barley,,31.42410103205977,,43.750000000000014
2024-03-26,Barley,,29.3688061508594,,43.750000000000014
2024-03-27,Barley,,31.42410103205977,,43.750000000000014
2024-03-27,Barley,,29.3688061508594,,43.750000000000014
2024-03-28,Barley,,31.42410103205977,,43.750000000000014
2024-03-28,Barley,,29.3688061508594,,43.750000000000014
2024-03-29,Barley,,31.42410103205977,,43.750000000000014
2024-03-29,Barley,,29.3688061508594,,43.750000000000014
2024-03-30,Barley,,31.42410103205977,,43.750000000000014
2024-03-30,Barley,,29.3688061508594,,43.750000000000014
2024-03-31,Barley,,31.42410103205977,,43.750000000000014
2024-03-31,Barley,,29.3688061508594,,43.750000000000014
2024-04-01,Barley,,31.42410103205977,,43.750000000000014
2024-04-01,Barley,,29.3688061508594,,43.750000000000014
2024-04-02,Barley,,31.42410103205977,,43.750000000000014
2024-04-02,Barley,,29.3688061508594,,43.750000000000014
2024-04-03,Barley,,31.42410103205977,,43.750000000000014
2024-04-03,Barley,,29.3688061508594,,43.750000000000014
2024-04-04,Barley,,31.42410103205977,,43.750000000000014
2024-04-04,Barley,,29.3688061508594,,43.750000000000014
2024-04-05,Barley,,31.42410103205977,,43.750000000000014
2024-04-05,Barley,,29.3688061508594,,43.750000000000014
2024-04-06,Barley,,31.42410103205977,,43.750000000000014
2024-04-06,Barley,,29.3688061508594,,43.750000000000014
2024-04-07,Barley,,31.42410103205977,,43.750000000000014
2024-04-07,Barley,,29.3688061508594,,43.750000000000014
2024-04-08,Barley,,31.42410103205977,,43.750000000000014
2024-04-08,Barley,,29.3688061508594,,43.750000000000014
2024-04-09,Barley,,31.42410103205977,,43.750000000000014
2024-04-09,Barley,,29.3688061508594,,43.750000000000014
2024-04-10,Barley,,31.42410103205977,,43.750000000000014
2024-04-10,Barley,,29.3688061508594,,43.750000000000014
2024-04-11,Barley,,31.42410103205977,,43.750000000000014
2024-04-11,Barley,,29.3688061508594,,43.750000000000014
2024-04-12,Barley,,31.42410103205977,,43.750000000000014
2024-04-12,Barley,,29.3688061508594,,43.750000000000014
2024-04-13,Barley,,31.42410103205977,,43.750000000000014
2024-04-13,Barley,,29.3688061508594,,43.750000000000014
2024-04-14,Barley,,31.42410103205977,,43.750000000000014
2024-04-14,Barley,,29.3688061508594,,43.750000000000014
2024-04-15,Barley,,31.42410103205977,,43.750000000000014
2024-04-15,Barley,,29.3688061508594,,43.750000000000014
2024-04-16,Barley,,31.42410103205977,,43.750000000000014
2024-04-16,Barley,,29.3688061508594,,43.750000000000014
2024-04-17,Barley,,31.42410103205977,,43.750000000000014
2024-04-17,Barley,,29.3688061508594,,43.750000000000014
2024-04-18,Barley,,31.42410103205977,,43.750000000000014
2024-04-18,Barley,,29.3688061508594,,43.750000000000014
2024-04-19,Barley,,31.42410103205977,,43.750000000000014
2024-04-19,Barley,,29.3688061508594,,43.750000000000014
2024-04-20,Barley,,31.42410103205977,,43.750000000000014
2024-04-20,Barley,,29.3688061508594,,43.750000000000014
2024-04-21,Barley,,31.42410103205977,,43.750000000000014
2024-04-21,Barley,,29.3688061508594,,43.750000000000014
2024-04-22,Barley,,31.42410103205977,,43.750000000000014
2024-04-22,Barley,,29.3688061508594,,43.750000000000014
2024-04-23,Barley,,31.42410103205977,,43.750000000000014
2024-04-23,Barley,,29.3688061508594,,43.750000000000014
2024-04-24,Barley,,31.42410103205977,,43.750000000000014
2024-04-24,Barley,,29.3688061508594,,43.750000000000014
2024-04-25,Barley,,31.42410103205977,,43.750000000000014
2024-04-25,Barley,,29.3688061508594,,43.750000000000014
2024-04-26,Barley,,31.42410103205977,,43.750000000000014
2024-04-26,Barley,,29.3688061508594,,43.750000000000014
2024-04-27,Barley,,31.42410103205977,,43.750000000000014
2024-04-27,Barley,,29.3688061508594,,43.750000000000014
2024-04-28,Barley,,31.42410103205977,,43.750000000000014
2024-04-28,Barley,,29.3688061508594,,43.750000000000014
2024-04-29,Barley,,31.42410103205977,,43.750000000000014
2024-04-29,Barley,,29.3688061508594,,43.750000000000014
2024-04-30,Barley,,31.42410103205977,,43.750000000000014
2024-04-30,Barley,,29.3688061508594,,43.750000000000014
2024-05-01,Barley,,31.42410103205977,,43.750000000000014
2024-05-01,Barley,,29.3688061508594,,43.750000000000014
2024-05-02,Barley,,31.42410103205977,,43.750000000000014
2024-05-02,Barley,,29.3688061508594,,43.750000000000014
2024-05-03,Barley,,31.42410103205977,,43.750000000000014
2024-05-03,Barley,,29.3688061508594,,43.750000000000014
2024-05-04,Barley,,31.42410103205977,,43.750000000000014
